Time 	 TE 	 KE 	 PE 	 X momentum 	 Y momentum 	 Z momentum 	 Temperature
0.00448917	 61779.3	 64496.3	   -2717	-8096.42	-5667.59	 7341.73	 35.8313
0.00450687	 61779.3	 64496.3	   -2717	-8096.42	-5667.59	 7341.73	 35.8313
0.00450724	 61779.3	 64496.3	   -2717	-8096.42	-5667.59	 7341.73	 35.8313
0.0045181	 61779.3	 64496.3	   -2717	-8096.42	-5667.59	 7341.73	 35.8313
0.00452295	 61779.6	 64495.6	   -2716	-8096.42	-5667.59	 7341.73	 35.8309
 0.00453	 61779.3	 64495.3	   -2716	-8096.42	-5667.59	 7341.73	 35.8307
0.0045311	 61779.3	 64495.3	   -2716	-8096.42	-5667.59	 7341.73	 35.8307
0.00453179	 61779.3	 64495.3	   -2716	-8096.42	-5667.59	 7341.73	 35.8307
0.00453364	 61778.3	 64494.3	   -2716	-8096.42	-5667.59	 7341.73	 35.8301
0.00453921	 61778.6	 64493.6	   -2715	-8096.42	-5667.59	 7341.73	 35.8298
0.00455015	 61779.3	 64494.3	   -2715	-8096.42	-5667.59	 7341.73	 35.8302
0.00455085	 61779.3	 64494.3	   -2715	-8096.42	-5667.59	 7341.73	 35.8302
0.00455466	 61778.6	 64492.6	   -2714	-8096.42	-5667.59	 7341.73	 35.8292
0.00455737	 61779.3	 64493.3	   -2714	-8096.42	-5667.59	 7341.73	 35.8296
0.00456161	 61778.3	 64492.3	   -2714	-8096.42	-5667.59	 7341.73	  35.829
0.00457525	 61778.6	 64491.6	   -2713	-8096.42	-5667.59	 7341.73	 35.8287
0.00458876	 61778.3	 64491.3	   -2713	-8096.42	-5667.59	 7341.73	 35.8285
0.00460664	 61779.3	 64492.3	   -2713	-8096.42	-5667.59	 7341.73	 35.8291
0.00461323	 61779.3	 64492.3	   -2713	-8096.42	-5667.59	 7341.73	 35.8291
0.00464395	 61778.3	 64491.3	   -2713	-8096.42	-5667.59	 7341.73	 35.8285
0.00464573	 61779.3	 64492.3	   -2713	-8096.42	-5667.59	 7341.73	 35.8291
